id,moves,winner
WmR6sy8g,"['d4', 'd5', 'c4', 'e5', 'Nc3', 'dxc4', 'Nf3', 'Nc6', 'Bg5', 'Be7', 'Bxe7', 'Ngxe7', 'e4', 'exd4', 'Nd5', 'O-O', 'Bxc4', 'Nxd5', 'Bxd5', 'Re8', 'Nxd4', 'Nb4', 'Bxf7+', 'Kxf7', 'Qb3+', 'Be6', 'Nxe6', 'Rxe6', 'Qxb4', 'Qe7', 'Qxe7+', 'Rxe7', 'f3', 'Rd8', 'O-O', 'Red7', 'b3', 'Rd2', 'Rf2', 'Rxf2', 'Kxf2', 'Rd2+', 'Kg3', 'Rc2', 'Kf4', 'g6', 'g4', 'b6', 'h4', 'c5', 'a3', 'Rb2', 'b4', 'cxb4', 'axb4', 'Rxb4', 'Rxa7+', 'Kg8', 'g5', 'Rc4']",black
xcAnWfd1,"['e4', 'e6', 'Qe2', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'g3', 'Nf6', 'Nf3', 'c6', 'Bg2', 'Be7', 'O-O', 'O-O', 'd4', 'h6', 'Bf4', 'Nbd7', 'Rfe1', 'Re8', 'Rad1', 'Nf8', 'a3', 'Ng6', 'Be3', 'Qa5', 'h4', 'Bxa3', 'Bd2', 'Bb4', 'Qd3', 'Bxc3', 'Bxc3', 'Qb5', 'Qd2', 'Bd7', 'Bf1', 'Qb6', 'Bd3', 'Ne7', 'Ne5', 'Qc7', 'Qe2', 'Ned5', 'Bd2', 'c5', 'c4', 'cxd4', 'cxd5', 'exd5', 'f4', 'Ng4', 'Qf3', 'h5', 'Nxd7', 'Qxd7', 'f5', 'Rxe1+', 'Rxe1', 'Nf6', 'Bg5', 'Ng4', 'Be2', 'f6', 'Bd2', 'Re8', 'Qf4', 'Re4', 'Qf3', 'Qe8', 'Qf1', 'a6', 'Bxg4', 'hxg4', 'Qf2', 'Rxe1+', 'Qxe1', 'Qxe1+', 'Bxe1', 'd3', 'Bd2', 'b6', 'Kf2', 'b5', 'Ke3', 'b4', 'Kxd3', 'b3', 'Bc3', 'a5', 'Kd4', 'Kf7', 'Kxd5', 'g6', 'Kc4', 'gxf5', 'Kxb3', 'Kg6', 'Bd2', 'f4', 'Bxf4', 'f5', 'Ka4', 'Kf6', 'Kxa5', 'Kf7', 'b4', 'Ke6', 'b5', 'Kd5', 'Ka6', 'Ke4', 'b6', 'Kf3', 'b7', 'Kg2', 'b8=Q', 'Kh3', 'Qf8', 'Kh2', 'Qxf5', 'Kh3', 'Qxg4+', 'Kh2', 'h5', 'Kg2', 'h6', 'Kg1', 'h7', 'Kg2', 'h8=Q', 'Kg1']",draw
QfE0nW9J,"['Nf3', 'g6', 'd4', 'Bg7', 'c3', 'b6', 'Bg5', 'Bb7', 'Nbd2', 'Nc6', 'e4', 'f6', 'Bh4', 'd6', 'Bd3', 'Qd7', 'O-O', 'O-O-O', 'Qe2', 'Kb8', 'Ba6', 'Ba8', 'Bb5', 'Qg4', 'Bg3', 'e5', 'a4', 'exd4', 'cxd4', 'h5', 'a5', 'h4', 'Bxc6', 'Bxc6', 'Bxh4', 'Rxh4', 'Nxh4', 'Qxe2', 'Nhf3', 'Bxe4', 'Rfe1', 'Qd3', 'Rxe4', 'f5', 'Re3', 'Qc2', 'a6', 'Qxb2', 'Rae1', 'Bxd4', 'Re8', 'Bxf2+', 'Kxf2', 'Qf6', 'R8e6', 'Qf7', 'Re8']",white
3PwmdE3G,"['e4', 'Nc6', 'Nf3', 'e6', 'Nc3', 'd6', 'd3', 'Nf6', 'Be3', 'e5', 'Be2', 'd5', 'Qd2', 'd4', 'Bg5', 'dxc3', 'Qxc3', 'Be7', 'O-O-O', 'Bd7', 'd4', 'exd4', 'Nxd4', 'Nxd4', 'Rxd4', 'O-O', 'Rhd1', 'c6', 'Bxf6', 'Bxf6', 'Rxd7', 'Bxc3', 'Rxd8', 'Raxd8', 'Rxd8', 'Rxd8', 'bxc3', 'b5', 'Kb2', 'a5', 'Bd3', 'a4', 'Ka3', 'Rd7', 'Kb4', 'Rc7', 'Kc5', 'f5', 'Kb6', 'Rc8', 'Kb7', 'Re8', 'Kxc6', 'fxe4', 'Bxb5', 'e3', 'fxe3', 'Rxe3', 'Bxa4', 'Re2', 'c4', 'Rxg2', 'c5', 'Rxh2', 'Bb3+', 'Kf8', 'a4', 'Ke7', 'a5', 'Kd8', 'a6', 'Rh6+', 'Kb7', 'Re6', 'a7', 'Re8', 'Kc6', 'Ke7', 'Kb7']",white
jAjnHo2T,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Qe2', 'Qg6', 'd3', 'c6', 'g3', 'h5', 'Bh3', 'Bxh3', 'Nxh3', 'h4', 'Bf4', 'hxg3', 'hxg3', 'e6', 'O-O-O', 'Nd7', 'Bc7', 'a5', 'Nf4', 'Qf6', 'Rxh8', 'g5', 'Rxg8', 'gxf4', 'Bd6', 'O-O-O', 'Bxf8', 'Nxf8', 'Ne4', 'Qh6', 'gxf4', 'Qxf4+', 'Qe3', 'Qf5', 'Rh1', 'Qd5', 'Rhh8', 'Qxa2', 'Rxf8', 'Rxf8', 'Rxf8+', 'Kc7', 'Qf4+', 'Kb6', 'Rxf7', 'Qa1+', 'Kd2', 'Qa2', 'Qc7+', 'Kb5', 'Qxb7+', 'Ka4', 'Nc3#']",white
JsWndEv5,"['b4', 'f6', 'Bb2', 'Nh6', 'a3', 'Nf7', 'e3', 'e5', 'Nf3', 'Be7', 'Be2', 'O-O', 'O-O', 'd6', 'd3', 'c6', 'Nbd2', 'Be6', 'c4', 'Nd7', 'a4', 'd5', 'b5', 'dxc4', 'Nxc4', 'Bxc4', 'dxc4', 'c5', 'Qc2', 'b6', 'Rfd1', 'Qc7', 'Rd2', 'Rfd8', 'Rad1', 'f5', 'Ne1', 'e4', 'f3', 'Nf6', 'fxe4', 'Nxe4', 'Rxd8+', 'Rxd8', 'Bf3', 'Bf6', 'Bxf6', 'gxf6', 'Rxd8+', 'Qxd8', 'Bxe4', 'fxe4', 'Qxe4', 'Ne5', 'Qc2', 'f5', 'Qe2', 'Qe7', 'Nf3']",white
XiLAEVNZ,"['e4', 'c6', 'f4', 'd5', 'exd5', 'cxd5', 'Nf3', 'Nc6', 'd4', 'Bg4', 'c3', 'e6', 'Bd3', 'Nf6', 'O-O', 'Be7', 'Kh1', 'O-O', 'Be3', 'Rb8', 'Nbd2', 'b5', 'Qc2', 'Bxf3', 'Nxf3', 'b4', 'Ne5', 'Qc7', 'Rac1', 'Rfc8', 'cxb4', 'Nxe5', 'Qxc7', 'Rxc7', 'Rxc7', 'Bd6', 'fxe5', 'Bxc7', 'exf6', 'Rxb4', 'b3', 'a5', 'fxg7', 'a4', 'Rc1', 'axb3', 'axb3', 'Rxb3', 'Rd1', 'Kxg7', 'Bg1', 'Bb6', 'Be2', 'Rb2', 'Bf3', 'f5', 'h3', 'Kf6', 'Kh2', 'h5', 'Kg3', 'h4+', 'Kxh4', 'Ra2', 'Bh2', 'Bd8', 'Be5+', 'Kf7+', 'Kh5']",white
CmGwKixe,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'd4', 'c6', 'Nf3', 'e6', 'Bc4', 'Nd7', 'O-O', 'Ngf6', 'Ne5', 'Be7', 'Qe2', 'O-O', 'Rd1', 'Qc7', 'Bf4', 'Bd6', 'h3', 'a6', 'a4', 'b5', 'Bd3', 'Bb7', 'Ne4', 'Nxe4', 'Qxe4', 'Nf6', 'Qf3', 'c5', 'c3', 'cxd4', 'cxd4', 'Bxf3', 'gxf3', 'Bxe5', 'Rac1', 'Qd6', 'Bxe5', 'Qd8', 'Be4', 'Nxe4', 'fxe4', 'Qg5+', 'Bg3', 'Rad8', 'd5', 'exd5', 'exd5', 'Rxd5', 'Re1', 'Rc5', 'Rcd1', 'Rd5', 'Rc1', 'Rd7', 'Re5', 'Qf6', 'Rce1', 'Qg6', 'h4', 'h5', 'Rg5', 'Qf6', 'Be5', 'Qxg5+', 'hxg5', 'Re7', 'Re3', 'Rfe8', 'Bf4', 'Rxe3', 'Bxe3', 'f6', 'gxf6', 'gxf6', 'Kg2', 'Kf7', 'Kf3', 'Kg6', 'Ke2', 'f5', 'Kd3', 'Re4']",black
viDAnuuK,"['d4', 'g6', 'e4', 'Bg7', 'f4', 'f6', 'Nf3', 'e6', 'Bd3', 'Ne7', 'c4', 'O-O', 'Nc3', 'b6', 'Be3', 'Ba6', 'b3', 'c6', 'Rc1', 'b5', 'c5', 'd6', 'b4', 'dxc5', 'bxc5', 'f5', 'e5', 'Nd5', 'Nxd5', 'Qxd5', 'Qe2', 'Bh6', 'O-O', 'Nd7', 'a4', 'bxa4', 'Bxa6', 'a3', 'Ra1', 'Qb3', 'Bc4', 'Qb4', 'Bxe6+', 'Kg7', 'Bxd7', 'Rad8', 'Bxc6', 'Rxd4', 'Nxd4', 'Bxf4', 'Ne6+']",white
UbNC8TYk,"['d4', 'Nf6', 'c4', 'e6', 'e3', 'd5', 'c5', 'c6', 'b4', 'Be7', 'a3', 'Qc7', 'Be2', 'Nbd7', 'Nf3', 'e5', 'dxe5', 'Nxe5', 'Nxe5', 'Qxe5', 'Ra2', 'Bf5', 'Bb2', 'Qe6', 'O-O', 'O-O', 'Nd2', 'Nd7', 'Nf3', 'Bf6', 'Nd4', 'Bxd4', 'Bxd4', 'Bg6', 'Qb3', 'f5', 'f4', 'Nf6', 'Qc3', 'Rae8', 'Rf3', 'Ne4', 'Qc2', 'Qf7', 'Bd3', 'a6', 'Bxe4', 'Rxe4', 'Rg3', 'Qe6', 'Qd2', 'Re8', 'Kf2', 'h6', 'h3', 'Kh7', 'Rf3', 'Re7', 'g3', 'Bh5', 'g4', 'fxg4', 'hxg4', 'Qxg4', 'Rg3', 'Qh4', 'a4', 'Qh2+', 'Rg2', 'Qh4+', 'Kf1', 'Bf3', 'Rf2', 'Qh1#']",black
yPHUEcfo,"['e4', 'e6', 'f4', 'c6', 'Nf3', 'd5', 'e5', 'c5', 'Be2', 'Nc6', 'O-O', 'g6', 'c3', 'Bg7', 'd4', 'Nge7', 'dxc5', 'Qa5', 'Nd4', 'Qxc5', 'Be3', 'Qa5', 'Nd2', 'O-O', 'N2b3', 'Qd8', 'g4', 'Nxd4', 'Nxd4', 'Nc6', 'f5', 'Nxd4', 'Bxd4', 'exf5', 'gxf5', 'Bxf5', 'Bd3', 'Bxd3', 'Qxd3', 'Qe7', 'Rae1', 'Qe6', 'Rf3', 'Rae8', 'Qe3', 'b6', 'Qg5', 'h6', 'Qg3', 'Kh7', 'Rfe3', 'g5', 'R3e2', 'Qg6', 'Bf2', 'Re6', 'Qf3', 'Rfe8', 'Bd4', 'f6', 'Qh3', 'fxe5', 'Be3', 'd4', 'cxd4', 'exd4', 'Qf3', 'Rxe3', 'Rxe3', 'Rxe3', 'Rxe3', 'dxe3', 'Qxe3', 'Qb1+', 'Kg2', 'Qc2+', 'Kg3', 'Qf5', 'Qe4', 'Qxe4']",black
VHjMdefB,"['e4', 'c5', 'Bc4', 'Nc6', 'Nf3', 'g6', 'c3', 'e6', 'a4', 'Bg7', 'O-O', 'Nge7', 'd3', 'O-O', 'Nbd2', 'd5', 'exd5', 'exd5', 'Ba2', 'Bf5', 'Bb1', 'Re8', 'h3', 'd4', 'Ne4', 'Bxe4', 'dxe4', 'dxc3', 'bxc3', 'Bxc3', 'Ra3', 'Qxd1', 'Rxd1', 'Bg7', 'Ne1', 'Rad8', 'Rxd8', 'Rxd8', 'Bc2', 'Nd4', 'Bb1', 'Ne2+']",black
ElAn9SAe,"['d4', 'd5', 'Nf3', 'Nf6', 'c3', 'c6', 'Bf4', 'Bf5', 'e3', 'e6', 'Bd3', 'Bxd3', 'Qxd3', 'Bd6', 'Nbd2', 'Bxf4', 'exf4', 'O-O', 'O-O', 'Qc7', 'g3', 'c5', 'Ne5', 'Nc6', 'Rac1', 'Nd7', 'Nxd7', 'Qxd7', 'dxc5', 'Rfc8', 'Nf3', 'Qc7', 'Nd4', 'Qa5', 'b4', 'Qa3', 'Nxc6', 'Rxc6', 'Qc2', 'a5', 'Qb3', 'axb4', 'cxb4', 'Qxa2', 'Qxa2', 'Rxa2', 'Ra1', 'Rca6', 'Rxa2', 'Rxa2', 'Rb1', 'Kf8', 'b5', 'Rc2', 'c6', 'b6', 'Kf1', 'Ke7', 'Ke1', 'Kd6', 'Kd1', 'Rxf2', 'Rc1', 'Rf1+', 'Kd2', 'Rxc1', 'Kxc1']",white
SzZryzE5,"['d4', 'd5', 'Nf3', 'Nc6', 'Bf4', 'Nf6', 'e3', 'Bg4', 'c3', 'e6', 'Nbd2', 'Bd6', 'Be2', 'Bxf4', 'exf4', 'Ne4', 'Qc2', 'Nxd2', 'Qxd2', 'Qf6', 'g3', 'O-O', 'O-O', 'Rfe8', 'Ne5', 'Nxe5', 'fxe5', 'Qf5', 'Bxg4', 'Qxg4', 'Kg2', 'f5', 'exf6', 'gxf6', 'Rfe1', 'Re7', 'Qe2', 'Qxe2', 'Rxe2', 'Rae8', 'Rae1', 'e5', 'dxe5', 'Rxe5', 'f4', 'Rxe2+', 'Rxe2', 'Rxe2+']",black
rA2pvFTR,"['e4', 'b6', 'd4', 'Bb7', 'd5', 'd6', 'c4', 'g6', 'Nc3', 'Bg7', 'f4', 'Nd7', 'Nf3', 'c6', 'Be2', 'cxd5', 'cxd5', 'Nc5', 'b4', 'Nd7', 'Bb5', 'Bxc3+', 'Bd2', 'Bxa1', 'Qxa1', 'Nf6', 'e5', 'Nxd5', 'exd6', 'f6', 'Ng5', 'a6', 'Ne6', 'Qc8', 'Bxd7+', 'Qxd7', 'Ng7+', 'Kf7', 'dxe7', 'Qxe7+', 'Kf2', 'Kxg7', 'Re1', 'Qc7', 'a3', 'Nxf4', 'g3', 'Nd3+', 'Ke2', 'Nxe1', 'Bxe1', 'Rhe8+', 'Kf1', 'Qc4+', 'Kf2', 'Qc2+', 'Kf1', 'Qg2#']",black
pwWP7rAh,"['e4', 'g6', 'Nf3', 'Bg7', 'c3', 'c5', 'Bc4', 'Nc6', 'h3', 'd6', 'O-O', 'Nf6', 'd3', 'O-O', 'Be3', 'Nd7', 'a4', 'Nce5', 'Nxe5', 'Nxe5', 'Ba2', 'Kh8', 'f4', 'Nc6', 'Nd2', 'f5', 'Qe2', 'fxe4', 'dxe4', 'e5', 'Rad1', 'exf4', 'Bxf4', 'Qe7', 'Nc4', 'Ne5', 'Bxe5', 'dxe5', 'Rxf8+', 'Qxf8', 'Nd6', 'Bd7', 'Nf7+', 'Kg8', 'Nxe5+', 'Kh8', 'Nxd7']",white
UeBnjJxk,"['e4', 'c5', 'Nc3', 'Nc6', 'Nf3', 'd6', 'd4', 'e6', 'dxc5', 'dxc5', 'Qxd8+', 'Nxd8', 'Bg5', 'Nc6', 'O-O-O', 'Be7', 'Bb5', 'Bxg5+', 'Nxg5', 'Nf6', 'e5', 'Nd5', 'Nxd5', 'exd5', 'Rxd5', 'O-O', 'Rdd1', 'Bg4', 'f3', 'Bf5', 'g4', 'Be6', 'Bxc6', 'bxc6', 'h4', 'f6', 'Nxe6', 'Rfd8', 'Nxc5', 'Rxd1+', 'Rxd1', 'Re8', 'e6', 'Kf8', 'Re1', 'Ke7', 'Nb7', 'Kf8', 'f4', 'g6', 'f5', 'g5', 'hxg5', 'fxg5', 'f6', 'Kg8', 'Nd6', 'Ra8', 'e7', 'h5', 'f7+', 'Kg7', 'e8=Q', 'hxg4', 'Qxa8', 'g3', 'f8=Q+', 'Kg6', 'Qb7', 'g2', 'Qbg7+', 'Kh5', 'Qfh8+', 'Kg4', 'Qd4+', 'Kf3', 'Qh3#']",white
49lO3B2q,"['e4', 'e5', 'f4', 'Nc6', 'Nf3', 'exf4', 'd4', 'g5', 'h4', 'Be7', 'd5', 'Nb8', 'Qd4', 'f6', 'hxg5', 'c5', 'Qc3', 'Bf8', 'Bxf4', 'd6', 'gxf6', 'Nxf6', 'Bg5', 'Be7', 'Bb5+', 'Bd7', 'Bd3', 'Rg8', 'Nbd2', 'Ng4', 'Bxe7', 'Qxe7', 'O-O-O', 'Nf2', 'Nc4', 'Nxh1', 'Rxh1', 'Rxg2', 'Nh4', 'Na6', 'Nf5', 'Bxf5', 'exf5', 'Nb4', 'Kb1', 'O-O-O', 'a3', 'Nxd3', 'Qxd3', 'b5', 'Na5', 'b4', 'Nc6']",black
oAROKXpr,"['Nf3', 'd5', 'c4', 'c6', 'b3', 'Bf5', 'Bb2', 'e6', 'd3', 'Nf6', 'Nbd2', 'Be7', 'a3', 'O-O', 'Ra2', 'Nbd7', 'Qa1', 'a5', 'g3', 'a4', 'Bg2', 'axb3', 'Nxb3', 'b6', 'Nbd4', 'c5', 'Nxf5', 'exf5', 'cxd5', 'Nxd5', 'Ne5', 'Nxe5', 'Bxe5', 'Bf6', 'Bxf6', 'Nxf6', 'Bxa8', 'Qxa8', 'O-O', 'f4', 'Qe5', 'fxg3', 'fxg3', 'Ng4', 'Qd6', 'Ne3', 'Rb1', 'Qg2#']",black
yshDiy6c,"['b3', 'd5', 'Bb2', 'f6', 'e3', 'e5', 'Nc3', 'Be6', 'Qe2', 'Nd7', 'O-O-O', 'Qe7', 'f4', 'e4', 'd3', 'O-O-O', 'dxe4', 'dxe4', 'Nxe4', 'Bxb3', 'axb3', 'Qxe4', 'Nf3', 'Ne7', 'g3', 'Nd5', 'Bg2', 'Nxe3', 'Rd4', 'Qe7', 'Bh3', 'f5', 'Qf2', 'g6', 'Re1', 'Bg7', 'Rxe3', 'Bxd4', 'Bxd4', 'Qa3+', 'Bb2', 'Qb4', 'Bxh8', 'Nc5', 'Bb2', 'Ne4', 'Ne5', 'Nxf2', 'Bg2', 'Rd1#']",black
zUsJUfNS,"['c4', 'e5', 'Nc3', 'd6', 'd3', 'f5', 'g3', 'Nf6', 'Bg2', 'Be7', 'Nf3', 'O-O', 'O-O', 'c6', 'Bg5', 'Qe8', 'Qb3', 'Kh8', 'a4', 'Nbd7', 'a5', 'Nc5', 'Qc2', 'Qh5', 'b4', 'Ne6', 'Bxf6', 'Rxf6', 'b5', 'Rh6', 'bxc6', 'bxc6', 'Qa4', 'Nd4', 'h3', 'f4', 'Nxd4', 'exd4', 'Qxc6', 'Rb8', 'Nd5', 'Bxh3', 'Nxe7', 'Bxg2', 'Kxg2', 'Qh3+', 'Kf3', 'fxg3', 'fxg3', 'Rf8+', 'Ke4', 'Qe6+', 'Kxd4', 'Qe5#']",black
9JB12OlT,"['c3', 'e5', 'Na3', 'd6', 'Nc2', 'f5', 'e3', 'Nf6', 'Be2', 'Be7', 'h4', 'O-O', 'h5', 'Nc6', 'h6', 'g6', 'Nf3', 'Kh8', 'd4', 'Ng8', 'dxe5', 'Nxe5', 'Nb4', 'Nxf3+', 'Bxf3', 'c6', 'Qc2', 'Bf6', 'Nd3', 'd5', 'Bd2', 'Bd7', 'Ke2', 'Re8', 'Rh3', 'Ne7', 'Rah1', 'Nc8', 'Bh5', 'Nd6', 'Bf3', 'Ne4', 'Bxe4', 'dxe4', 'Nf4', 'Be6', 'Nxe6', 'Rxe6', 'c4', 'Rd6', 'Bc3', 'Rd3', 'Bxf6+', 'Qxf6', 'f3', 'Rad8', 'Qa4', 'Rd2+', 'Kf1', 'Qxb2', 'Qb3', 'Qc1+']",black
Ydgy6SVU,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Nf6', 'Bg5', 'Bg4', 'h3', 'Bxf3', 'gxf3', 'h6', 'Bh4', 'e6', 'Bg3', 'Bd6', 'Be2', 'Qc7', 'Rg1', 'Nh5', 'Bxd6', 'Qxd6', 'Nc3', 'Qh2', 'Rf1', 'Nf4', 'Qd2', 'Ng2+', 'Kd1', 'O-O', 'b3', 'Nc6', 'Kc1', 'Nf4', 'Kb2', 'a6', 'Rh1', 'Qxf2', 'Rae1', 'Nxd4', 'Rhf1', 'Qxe2', 'Qxe2', 'Ndxe2', 'Rxe2', 'Nxe2', 'Nxe2', 'b5', 'Nc3', 'Rfc8', 'Ne2', 'a5', 'Nf4', 'a4', 'a3', 'axb3', 'cxb3', 'b4', 'a4', 'Rc3', 'Ka2', 'Rac8', 'Kb2', 'Rc2+', 'Kb1', 'R8c3', 'Rf2', 'Rxf2']",black
1KRDpRoQ,"['d4', 'e5', 'Nf3', 'e4', 'Nfd2', 'd5', 'Nb3', 'Nf6', 'Bf4', 'Bd6', 'Bxd6', 'Qxd6', 'Nc3', 'Bf5', 'e3', 'Nc6', 'Nb5', 'Qd7', 'Nc5', 'Qc8', 'h3', 'a6', 'Nc3', 'b6', 'Nb3', 'a5', 'Be2', 'Qd7', 'Bb5', 'O-O-O', 'Qe2', 'Qd6', 'Ba6+', 'Kb8', 'Nb5', 'Qe7', 'Na3', 'Nb4', 'c3', 'Nd3+', 'Bxd3', 'exd3', 'Qd2', 'Ne4', 'Qd1', 'Qg5', 'Rg1', 'Bxh3', 'Qf3', 'Bf5', 'O-O-O', 'Bg4', 'Qxf7', 'Bxd1', 'f4', 'Qg3', 'Rxd1', 'Qxe3+', 'Kb1', 'd2', 'Nb5', 'a4', 'Qxc7+', 'Ka8', 'Qa7#']",white
Mhw0jazP,"['d4', 'd5', 'Nf3', 'f6', 'h3', 'Nc6', 'Bf4', 'e5', 'dxe5', 'fxe5', 'Bh2', 'e4', 'Nd4', 'Nf6', 'Nxc6', 'bxc6', 'c3', 'Bd6', 'e3', 'O-O', 'Nd2', 'c5', 'f3', 'exf3', 'Nxf3', 'Bxh2', 'Nxh2', 'd4', 'exd4', 'cxd4', 'Qxd4', 'Re8+', 'Kd2', 'Ne4+', 'Kc2', 'Qxd4', 'cxd4', 'Nf2', 'Rg1', 'Bf5+', 'Kb3', 'Rab8+', 'Ka3', 'Re3+', 'b3', 'Re4', 'd5', 'Rd8', 'Bc4', 'Re3', 'd6+', 'Be6', 'dxc7', 'Rc8', 'Bxe6+', 'Rxe6', 'Rac1', 'Nd3', 'Rc3', 'Ra6#']",black
Ly73K07a,"['e4', 'c5', 'd4', 'cxd4', 'Nf3', 'Nc6', 'Bc4', 'e6', 'Bf4', 'd6', 'Nbd2', 'h6', 'Nb3', 'g5', 'Bg3', 'Bg7', 'h4', 'g4', 'Nfd2', 'a6', 'Qxg4', 'Rh7', 'Qf3', 'Ne5', 'Bxe5', 'dxe5', 'g4', 'b5', 'Bd3', 'Qc7', 'O-O-O', 'Ne7', 'g5', 'h5', 'Rdg1', 'Ng6', 'Kb1', 'Bd7', 'Nf1', 'a5', 'Ng3', 'a4', 'Nd2']",white
UE0Ua4aY,"['e4', 'c5', 'd3', 'e6', 'Nf3', 'b6', 'h3', 'Bb7', 'Bg5', 'Nc6', 'Bxd8', 'Rxd8', 'a3', 'd5', 'Nbd2', 'dxe4', 'dxe4', 'Nf6', 'Bc4', 'Nxe4', 'O-O', 'Nd6', 'Qe2', 'Nxc4', 'Qxc4', 'Na5', 'Qe2', 'Bxf3', 'gxf3', 'Be7', 'Ne4', 'O-O', 'Rad1', 'Nc6', 'Rxd8', 'Rxd8', 'Qc4', 'Nd4', 'Qc3', 'Ne2+', 'Kg2', 'Nxc3', 'Nxc3', 'Rd2', 'Rc1', 'Bh4', 'Ne4', 'Re2', 'b3', 'f5', 'Ng3', 'g5', 'Rd1', 'h5', 'Rd8+', 'Kf7', 'Nxh5', 'Kg6', 'Rh8', 'Rxf2+', 'Kh1', 'Rxc2', 'f4', 'g4', 'hxg4', 'fxg4', 'f5+', 'Kg5', 'Ng7', 'Kf6', 'Ne8+', 'Ke7', 'Nc7', 'Bf6', 'Rh7+', 'Kd6', 'Ne8+', 'Ke5', 'Nxf6', 'Kxf6', 'Rxa7', 'exf5']",black
SIih3NXp,"['e4', 'c5', 'Nf3', 'a6', 'd4', 'cxd4', 'Nxd4', 'e5', 'Nb3', 'Nc6', 'a3', 'Nf6', 'Nc3', 'Be7', 'Be2', 'O-O', 'O-O', 'b5', 'Be3', 'Bb7', 'f3', 'Qc7', 'Qe1', 'Rac8', 'Qf2', 'Rfd8', 'Rfd1', 'b4', 'axb4', 'Nxb4', 'Bb6', 'Qc6', 'Na5', 'Bc5', 'Bxc5', 'Qxc5', 'Qxc5', 'Rxc5', 'Nxb7', 'Rxc3', 'bxc3', 'Rb8', 'cxb4', 'Rxb7', 'Rxa6', 'g6', 'c3', 'h5', 'Rda1']",white
tXfHk0le,"['e4', 'd5', 'Bd3', 'dxe4', 'Bxe4', 'e5', 'Nf3', 'Nc6', 'Bxc6+', 'bxc6', 'Nxe5', 'Qd5', 'Qe2', 'Bd6', 'Nd3+', 'Be6', 'O-O', 'Nf6', 'Re1', 'Ne4', 'Nf4', 'Qd4', 'Nxe6', 'fxe6', 'Qxe4', 'Qxe4', 'Rxe4', 'e5', 'f4', 'O-O', 'fxe5', 'Rf5', 'd4', 'Bb4', 'c3', 'Ba5', 'b4', 'Bb6', 'Nd2', 'c5', 'bxc5', 'Ba5', 'Bb2', 'Rb8', 'Nf3', 'Rxb2', 'e6', 'Bxc3', 'e7', 'Kf7', 'e8=Q+', 'Kf6', 'Qe7+', 'Kg6', 'Nh4+', 'Kh5', 'Nxf5', 'g6', 'Qh4#']",white
FOgvuOsk,"['e4', 'e6', 'd4', 'd5', 'exd5', 'exd5', 'Bd3', 'Nc6', 'c3', 'Bd6', 'Ne2', 'Nge7', 'O-O', 'Bf5', 'Bxf5', 'Nxf5', 'Qc2', 'Qd7', 'Bf4', 'O-O', 'Bxd6', 'Nxd6', 'Nd2', 'Rae8', 'Ng3', 'Re6', 'Rfe1', 'Rfe8', 'Rxe6', 'Qxe6', 'Nf3', 'Qg6', 'Qxg6', 'hxg6', 'Re1', 'Rxe1+', 'Nxe1', 'Nc4', 'b3', 'Nd2', 'Nd3', 'Nb1', 'c4', 'dxc4', 'bxc4', 'Nxd4', 'Nc5', 'b6', 'Na6', 'c5', 'Nc7', 'Nc3', 'a3', 'Nc2', 'Nb5', 'Nxb5', 'cxb5', 'Nxa3', 'Ne4', 'Nxb5', 'Nd2', 'a5', 'Nb3', 'a4', 'Na1', 'f6', 'Kf1', 'Kf7', 'Ke2', 'Ke6', 'Kd3', 'Kd5', 'Kc2', 'Kc4', 'Kb2', 'Nd4', 'Ka3', 'b5', 'Ka2', 'b4', 'Kb2', 'a3+', 'Ka2', 'Kc3', 'f4', 'Ne2', 'g3', 'Ng1', 'Nb3', 'c4', 'Nc1', 'Kd2']",black
