election_id,election_name,as_of_date,party_id,party_name,party_colour,seats_won,vote_total_sum,vote_pct
1786,UNS 2024-07-26,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1786,UNS 2024-07-26,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1787,UNS 2024-07-27,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1787,UNS 2024-07-27,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1787,UNS 2024-07-27,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1787,UNS 2024-07-27,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1787,UNS 2024-07-27,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1787,UNS 2024-07-27,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1787,UNS 2024-07-27,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1787,UNS 2024-07-27,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1787,UNS 2024-07-27,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1787,UNS 2024-07-27,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1787,UNS 2024-07-27,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1787,UNS 2024-07-27,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1787,UNS 2024-07-27,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1788,UNS 2024-07-28,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1788,UNS 2024-07-28,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1788,UNS 2024-07-28,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1788,UNS 2024-07-28,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1788,UNS 2024-07-28,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1788,UNS 2024-07-28,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1788,UNS 2024-07-28,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1788,UNS 2024-07-28,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1788,UNS 2024-07-28,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1788,UNS 2024-07-28,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1788,UNS 2024-07-28,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1788,UNS 2024-07-28,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1788,UNS 2024-07-28,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1789,UNS 2024-07-29,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1789,UNS 2024-07-29,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1789,UNS 2024-07-29,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1789,UNS 2024-07-29,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1789,UNS 2024-07-29,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1789,UNS 2024-07-29,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1789,UNS 2024-07-29,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1789,UNS 2024-07-29,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1789,UNS 2024-07-29,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1789,UNS 2024-07-29,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1789,UNS 2024-07-29,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1789,UNS 2024-07-29,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1789,UNS 2024-07-29,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1790,UNS 2024-07-30,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1790,UNS 2024-07-30,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1790,UNS 2024-07-30,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1790,UNS 2024-07-30,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1790,UNS 2024-07-30,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1790,UNS 2024-07-30,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1790,UNS 2024-07-30,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1790,UNS 2024-07-30,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1790,UNS 2024-07-30,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1790,UNS 2024-07-30,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1790,UNS 2024-07-30,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1790,UNS 2024-07-30,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1790,UNS 2024-07-30,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1791,UNS 2024-07-31,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1791,UNS 2024-07-31,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1791,UNS 2024-07-31,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1791,UNS 2024-07-31,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1791,UNS 2024-07-31,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1791,UNS 2024-07-31,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1791,UNS 2024-07-31,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1791,UNS 2024-07-31,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1791,UNS 2024-07-31,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1791,UNS 2024-07-31,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1791,UNS 2024-07-31,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1791,UNS 2024-07-31,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1791,UNS 2024-07-31,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1792,UNS 2024-08-01,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1792,UNS 2024-08-01,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1792,UNS 2024-08-01,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1792,UNS 2024-08-01,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1792,UNS 2024-08-01,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1792,UNS 2024-08-01,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1792,UNS 2024-08-01,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1792,UNS 2024-08-01,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1792,UNS 2024-08-01,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1792,UNS 2024-08-01,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1792,UNS 2024-08-01,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1792,UNS 2024-08-01,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1792,UNS 2024-08-01,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1793,UNS 2024-08-02,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1793,UNS 2024-08-02,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1793,UNS 2024-08-02,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1793,UNS 2024-08-02,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1793,UNS 2024-08-02,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1793,UNS 2024-08-02,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1793,UNS 2024-08-02,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1793,UNS 2024-08-02,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1793,UNS 2024-08-02,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1793,UNS 2024-08-02,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1793,UNS 2024-08-02,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1793,UNS 2024-08-02,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1793,UNS 2024-08-02,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1794,UNS 2024-08-03,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1794,UNS 2024-08-03,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1794,UNS 2024-08-03,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1794,UNS 2024-08-03,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1794,UNS 2024-08-03,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1794,UNS 2024-08-03,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1794,UNS 2024-08-03,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1794,UNS 2024-08-03,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1794,UNS 2024-08-03,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1794,UNS 2024-08-03,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1794,UNS 2024-08-03,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1794,UNS 2024-08-03,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1794,UNS 2024-08-03,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1795,UNS 2024-08-04,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1795,UNS 2024-08-04,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1795,UNS 2024-08-04,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1795,UNS 2024-08-04,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1795,UNS 2024-08-04,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1795,UNS 2024-08-04,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1795,UNS 2024-08-04,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1795,UNS 2024-08-04,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1795,UNS 2024-08-04,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1795,UNS 2024-08-04,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1795,UNS 2024-08-04,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1795,UNS 2024-08-04,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1795,UNS 2024-08-04,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1796,UNS 2024-08-05,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1796,UNS 2024-08-05,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1796,UNS 2024-08-05,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1796,UNS 2024-08-05,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1796,UNS 2024-08-05,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1796,UNS 2024-08-05,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1796,UNS 2024-08-05,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1796,UNS 2024-08-05,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1796,UNS 2024-08-05,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1796,UNS 2024-08-05,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1796,UNS 2024-08-05,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1796,UNS 2024-08-05,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1796,UNS 2024-08-05,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1797,UNS 2024-08-06,2024-01-01,10,Alliance,#F6CB2F,1,270.216518,0.415718
1797,UNS 2024-08-06,2024-01-01,4,Conservative,#0087DC,121,14925.141947,22.961757
1797,UNS 2024-08-06,2024-01-01,9,Democratic Unionist Party,#D46A4C,5,400.041534,0.615449
1797,UNS 2024-08-06,2024-01-01,6,Green,#6AB023,4,4438.735293,6.828824
1797,UNS 2024-08-06,2024-01-01,1,Labour,#E4003B,411,22485.963271,34.593790
1797,UNS 2024-08-06,2024-01-01,5,Liberal Democrats,#FAA61A,72,7428.101715,11.427849
1797,UNS 2024-08-06,2024-01-01,7,Other,#808080,8,2581.829029,3.972045
1797,UNS 2024-08-06,2024-01-01,3,Plaid Cymru,#005B54,4,477.019650,0.733876
1797,UNS 2024-08-06,2024-01-01,2,Reform UK,#12B6CF,5,9387.486062,14.442286
1797,UNS 2024-08-06,2024-01-01,12,SDLP,#2AA82C,2,203.784088,0.313514
1797,UNS 2024-08-06,2024-01-01,8,Scottish National Party,#FFF95D,9,1707.937510,2.627596
1797,UNS 2024-08-06,2024-01-01,13,Sinn Féin,#326760,7,481.835847,0.741286
1797,UNS 2024-08-06,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,211.907535,0.326012
1798,UNS 2024-08-07,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1798,UNS 2024-08-07,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1798,UNS 2024-08-07,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1798,UNS 2024-08-07,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1798,UNS 2024-08-07,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1798,UNS 2024-08-07,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1798,UNS 2024-08-07,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1798,UNS 2024-08-07,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1798,UNS 2024-08-07,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1798,UNS 2024-08-07,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1798,UNS 2024-08-07,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1798,UNS 2024-08-07,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1798,UNS 2024-08-07,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1799,UNS 2024-08-08,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1799,UNS 2024-08-08,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1799,UNS 2024-08-08,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1799,UNS 2024-08-08,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1799,UNS 2024-08-08,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1799,UNS 2024-08-08,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1799,UNS 2024-08-08,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1799,UNS 2024-08-08,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1799,UNS 2024-08-08,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1799,UNS 2024-08-08,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1799,UNS 2024-08-08,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1799,UNS 2024-08-08,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1799,UNS 2024-08-08,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1800,UNS 2024-08-09,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1800,UNS 2024-08-09,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1800,UNS 2024-08-09,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1800,UNS 2024-08-09,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1800,UNS 2024-08-09,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1800,UNS 2024-08-09,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1800,UNS 2024-08-09,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1800,UNS 2024-08-09,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1800,UNS 2024-08-09,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1800,UNS 2024-08-09,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1800,UNS 2024-08-09,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1800,UNS 2024-08-09,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1800,UNS 2024-08-09,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1801,UNS 2024-08-10,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1801,UNS 2024-08-10,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1801,UNS 2024-08-10,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1801,UNS 2024-08-10,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1801,UNS 2024-08-10,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1801,UNS 2024-08-10,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1801,UNS 2024-08-10,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1801,UNS 2024-08-10,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1801,UNS 2024-08-10,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1801,UNS 2024-08-10,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1801,UNS 2024-08-10,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1801,UNS 2024-08-10,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1801,UNS 2024-08-10,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1802,UNS 2024-08-11,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1802,UNS 2024-08-11,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1802,UNS 2024-08-11,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1802,UNS 2024-08-11,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1802,UNS 2024-08-11,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1802,UNS 2024-08-11,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1802,UNS 2024-08-11,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1802,UNS 2024-08-11,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1802,UNS 2024-08-11,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1802,UNS 2024-08-11,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1802,UNS 2024-08-11,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1802,UNS 2024-08-11,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1802,UNS 2024-08-11,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1803,UNS 2024-08-12,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1803,UNS 2024-08-12,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1803,UNS 2024-08-12,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1803,UNS 2024-08-12,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1803,UNS 2024-08-12,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1803,UNS 2024-08-12,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1803,UNS 2024-08-12,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1803,UNS 2024-08-12,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1803,UNS 2024-08-12,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1803,UNS 2024-08-12,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1803,UNS 2024-08-12,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1803,UNS 2024-08-12,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1803,UNS 2024-08-12,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1804,UNS 2024-08-13,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1804,UNS 2024-08-13,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1804,UNS 2024-08-13,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1804,UNS 2024-08-13,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1804,UNS 2024-08-13,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1804,UNS 2024-08-13,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1804,UNS 2024-08-13,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1804,UNS 2024-08-13,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1804,UNS 2024-08-13,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1804,UNS 2024-08-13,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1804,UNS 2024-08-13,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1804,UNS 2024-08-13,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1804,UNS 2024-08-13,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1805,UNS 2024-08-14,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1805,UNS 2024-08-14,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1805,UNS 2024-08-14,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1805,UNS 2024-08-14,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1805,UNS 2024-08-14,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1805,UNS 2024-08-14,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1805,UNS 2024-08-14,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1805,UNS 2024-08-14,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1805,UNS 2024-08-14,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1805,UNS 2024-08-14,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1805,UNS 2024-08-14,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1805,UNS 2024-08-14,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1805,UNS 2024-08-14,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1806,UNS 2024-08-15,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1806,UNS 2024-08-15,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1806,UNS 2024-08-15,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1806,UNS 2024-08-15,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1806,UNS 2024-08-15,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1806,UNS 2024-08-15,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1806,UNS 2024-08-15,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1806,UNS 2024-08-15,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1806,UNS 2024-08-15,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1806,UNS 2024-08-15,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1806,UNS 2024-08-15,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1806,UNS 2024-08-15,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1806,UNS 2024-08-15,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1807,UNS 2024-08-16,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1807,UNS 2024-08-16,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1807,UNS 2024-08-16,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1807,UNS 2024-08-16,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1807,UNS 2024-08-16,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1807,UNS 2024-08-16,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1807,UNS 2024-08-16,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1807,UNS 2024-08-16,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1807,UNS 2024-08-16,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1807,UNS 2024-08-16,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1807,UNS 2024-08-16,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1807,UNS 2024-08-16,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1807,UNS 2024-08-16,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1808,UNS 2024-08-17,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1808,UNS 2024-08-17,2024-01-01,4,Conservative,#0087DC,133,14955.171189,23.007956
1808,UNS 2024-08-17,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1808,UNS 2024-08-17,2024-01-01,6,Green,#6AB023,4,5101.343741,7.848221
1808,UNS 2024-08-17,2024-01-01,1,Labour,#E4003B,403,21239.563858,32.676252
1808,UNS 2024-08-17,2024-01-01,5,Liberal Democrats,#FAA61A,70,7084.185643,10.898747
1808,UNS 2024-08-17,2024-01-01,7,Other,#808080,8,1959.304491,3.014315
1808,UNS 2024-08-17,2024-01-01,3,Plaid Cymru,#005B54,3,294.457807,0.453012
1808,UNS 2024-08-17,2024-01-01,2,Reform UK,#12B6CF,10,11237.013201,17.287713
1808,UNS 2024-08-17,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1808,UNS 2024-08-17,2024-01-01,8,Scottish National Party,#FFF95D,2,1415.838479,2.178213
1808,UNS 2024-08-17,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
