election_id,election_name,as_of_date,party_id,seats_won,vote_pct
895,UNS 2025-04-14,2025-04-14,1,213,23.734924
895,UNS 2025-04-14,2025-04-14,2,160,24.615401
895,UNS 2025-04-14,2025-04-14,3,5,0.829069
895,UNS 2025-04-14,2025-04-14,4,130,20.603086
895,UNS 2025-04-14,2025-04-14,5,74,12.814881
895,UNS 2025-04-14,2025-04-14,6,4,9.078163
895,UNS 2025-04-14,2025-04-14,7,13,3.047333
895,UNS 2025-04-14,2025-04-14,8,34,2.641571
895,UNS 2025-04-14,2025-04-14,9,6,0.670886
895,UNS 2025-04-14,2025-04-14,10,1,0.454061
895,UNS 2025-04-14,2025-04-14,11,1,0.353618
895,UNS 2025-04-14,2025-04-14,12,2,0.344255
895,UNS 2025-04-14,2025-04-14,13,7,0.812752
897,UNS 2025-04-16,2025-04-16,1,212,23.618655
897,UNS 2025-04-16,2025-04-16,2,164,24.762475
897,UNS 2025-04-16,2025-04-16,3,5,0.823767
897,UNS 2025-04-16,2025-04-16,4,127,20.492676
897,UNS 2025-04-16,2025-04-16,5,74,12.842148
897,UNS 2025-04-16,2025-04-16,6,4,9.122529
897,UNS 2025-04-16,2025-04-16,7,13,3.046184
897,UNS 2025-04-16,2025-04-16,8,34,2.655995
897,UNS 2025-04-16,2025-04-16,9,6,0.670886
897,UNS 2025-04-16,2025-04-16,10,1,0.454061
897,UNS 2025-04-16,2025-04-16,11,1,0.353618
897,UNS 2025-04-16,2025-04-16,12,2,0.344255
897,UNS 2025-04-16,2025-04-16,13,7,0.812752
902,UNS 2025-04-21,2025-04-21,1,212,23.581556
902,UNS 2025-04-21,2025-04-21,2,169,24.743112
902,UNS 2025-04-21,2025-04-21,3,5,0.822361
902,UNS 2025-04-21,2025-04-21,4,124,20.554815
902,UNS 2025-04-21,2025-04-21,5,74,12.829697
902,UNS 2025-04-21,2025-04-21,6,4,9.044410
902,UNS 2025-04-21,2025-04-21,7,13,3.152147
902,UNS 2025-04-21,2025-04-21,8,32,2.636330
902,UNS 2025-04-21,2025-04-21,9,6,0.670886
902,UNS 2025-04-21,2025-04-21,10,1,0.454061
902,UNS 2025-04-21,2025-04-21,11,1,0.353618
902,UNS 2025-04-21,2025-04-21,12,2,0.344255
902,UNS 2025-04-21,2025-04-21,13,7,0.812752
903,UNS 2025-04-22,2025-04-22,1,208,23.562855
903,UNS 2025-04-22,2025-04-22,2,169,24.675661
903,UNS 2025-04-22,2025-04-22,3,5,0.838340
903,UNS 2025-04-22,2025-04-22,4,126,20.457506
903,UNS 2025-04-22,2025-04-22,5,74,12.946328
903,UNS 2025-04-22,2025-04-22,6,4,9.085549
903,UNS 2025-04-22,2025-04-22,7,13,3.155830
903,UNS 2025-04-22,2025-04-22,8,34,2.642359
903,UNS 2025-04-22,2025-04-22,9,6,0.670886
903,UNS 2025-04-22,2025-04-22,10,1,0.454061
903,UNS 2025-04-22,2025-04-22,11,1,0.353618
903,UNS 2025-04-22,2025-04-22,12,2,0.344255
903,UNS 2025-04-22,2025-04-22,13,7,0.812752
904,UNS 2025-04-23,2025-04-23,1,205,23.329535
904,UNS 2025-04-23,2025-04-23,2,179,24.834681
904,UNS 2025-04-23,2025-04-23,3,4,0.817825
904,UNS 2025-04-23,2025-04-23,4,118,20.351536
904,UNS 2025-04-23,2025-04-23,5,76,12.957814
904,UNS 2025-04-23,2025-04-23,6,4,9.271577
904,UNS 2025-04-23,2025-04-23,7,13,3.146537
904,UNS 2025-04-23,2025-04-23,8,34,2.654924
904,UNS 2025-04-23,2025-04-23,9,6,0.670886
904,UNS 2025-04-23,2025-04-23,10,1,0.454061
904,UNS 2025-04-23,2025-04-23,11,1,0.353618
904,UNS 2025-04-23,2025-04-23,12,2,0.344255
904,UNS 2025-04-23,2025-04-23,13,7,0.812752
908,UNS 2025-04-27,2025-04-27,1,206,23.379960
908,UNS 2025-04-27,2025-04-27,2,174,24.729863
908,UNS 2025-04-27,2025-04-27,3,4,0.804042
908,UNS 2025-04-27,2025-04-27,4,122,20.435751
908,UNS 2025-04-27,2025-04-27,5,76,13.016788
908,UNS 2025-04-27,2025-04-27,6,4,9.178944
908,UNS 2025-04-27,2025-04-27,7,13,3.191530
908,UNS 2025-04-27,2025-04-27,8,34,2.627550
908,UNS 2025-04-27,2025-04-27,9,6,0.670886
908,UNS 2025-04-27,2025-04-27,10,1,0.454061
908,UNS 2025-04-27,2025-04-27,11,1,0.353618
908,UNS 2025-04-27,2025-04-27,12,2,0.344255
908,UNS 2025-04-27,2025-04-27,13,7,0.812752
909,UNS 2025-04-28,2025-04-28,1,205,23.391584
909,UNS 2025-04-28,2025-04-28,2,175,24.758185
909,UNS 2025-04-28,2025-04-28,3,6,0.834902
909,UNS 2025-04-28,2025-04-28,4,120,20.308230
909,UNS 2025-04-28,2025-04-28,5,76,13.080921
909,UNS 2025-04-28,2025-04-28,6,4,9.175898
909,UNS 2025-04-28,2025-04-28,7,13,3.164265
909,UNS 2025-04-28,2025-04-28,8,34,2.650443
909,UNS 2025-04-28,2025-04-28,9,6,0.670886
909,UNS 2025-04-28,2025-04-28,10,1,0.454061
909,UNS 2025-04-28,2025-04-28,11,1,0.353618
909,UNS 2025-04-28,2025-04-28,12,2,0.344255
909,UNS 2025-04-28,2025-04-28,13,7,0.812752
915,UNS 2025-05-04,2025-05-04,1,200,23.326166
915,UNS 2025-05-04,2025-05-04,2,185,24.846940
915,UNS 2025-05-04,2025-05-04,3,6,0.816580
915,UNS 2025-05-04,2025-05-04,4,115,20.265431
915,UNS 2025-05-04,2025-05-04,5,76,13.141534
915,UNS 2025-05-04,2025-05-04,6,4,9.109975
915,UNS 2025-05-04,2025-05-04,7,13,3.217671
915,UNS 2025-05-04,2025-05-04,8,34,2.640131
915,UNS 2025-05-04,2025-05-04,9,6,0.670886
915,UNS 2025-05-04,2025-05-04,10,1,0.454061
915,UNS 2025-05-04,2025-05-04,11,1,0.353618
915,UNS 2025-05-04,2025-05-04,12,2,0.344255
915,UNS 2025-05-04,2025-05-04,13,7,0.812752
916,UNS 2025-05-05,2025-05-05,1,199,23.432104
916,UNS 2025-05-05,2025-05-05,2,194,25.150873
916,UNS 2025-05-05,2025-05-05,3,4,0.806670
916,UNS 2025-05-05,2025-05-05,4,109,20.100950
916,UNS 2025-05-05,2025-05-05,5,76,13.078272
916,UNS 2025-05-05,2025-05-05,6,4,9.011953
916,UNS 2025-05-05,2025-05-05,7,13,3.118491
916,UNS 2025-05-05,2025-05-05,8,34,2.665116
916,UNS 2025-05-05,2025-05-05,9,6,0.670886
916,UNS 2025-05-05,2025-05-05,10,1,0.454061
916,UNS 2025-05-05,2025-05-05,11,1,0.353618
916,UNS 2025-05-05,2025-05-05,12,2,0.344255
916,UNS 2025-05-05,2025-05-05,13,7,0.812752
917,UNS 2025-05-06,2025-05-06,1,200,23.380228
917,UNS 2025-05-06,2025-05-06,2,202,25.334114
917,UNS 2025-05-06,2025-05-06,3,4,0.820078
917,UNS 2025-05-06,2025-05-06,4,100,19.838515
917,UNS 2025-05-06,2025-05-06,5,76,13.186173
917,UNS 2025-05-06,2025-05-06,6,4,9.051383
917,UNS 2025-05-06,2025-05-06,7,13,3.069380
917,UNS 2025-05-06,2025-05-06,8,34,2.684558
917,UNS 2025-05-06,2025-05-06,9,6,0.670886
917,UNS 2025-05-06,2025-05-06,10,1,0.454061
917,UNS 2025-05-06,2025-05-06,11,1,0.353618
917,UNS 2025-05-06,2025-05-06,12,2,0.344255
917,UNS 2025-05-06,2025-05-06,13,7,0.812752
918,UNS 2025-05-07,2025-05-07,1,192,23.198999
918,UNS 2025-05-07,2025-05-07,2,215,25.690441
918,UNS 2025-05-07,2025-05-07,3,4,0.811071
918,UNS 2025-05-07,2025-05-07,4,92,19.555581
918,UNS 2025-05-07,2025-05-07,5,77,13.239921
918,UNS 2025-05-07,2025-05-07,6,4,9.146929
918,UNS 2025-05-07,2025-05-07,7,13,3.025509
918,UNS 2025-05-07,2025-05-07,8,36,2.695977
918,UNS 2025-05-07,2025-05-07,9,6,0.670886
918,UNS 2025-05-07,2025-05-07,10,1,0.454061
918,UNS 2025-05-07,2025-05-07,11,1,0.353618
918,UNS 2025-05-07,2025-05-07,12,2,0.344255
918,UNS 2025-05-07,2025-05-07,13,7,0.812752
919,UNS 2025-05-08,2025-05-08,1,186,23.114385
919,UNS 2025-05-08,2025-05-08,2,229,25.961344
919,UNS 2025-05-08,2025-05-08,3,4,0.802314
919,UNS 2025-05-08,2025-05-08,4,83,19.432598
919,UNS 2025-05-08,2025-05-08,5,78,13.181913
919,UNS 2025-05-08,2025-05-08,6,4,9.132606
919,UNS 2025-05-08,2025-05-08,7,13,3.009689
919,UNS 2025-05-08,2025-05-08,8,36,2.729579
919,UNS 2025-05-08,2025-05-08,9,6,0.670886
919,UNS 2025-05-08,2025-05-08,10,1,0.454061
919,UNS 2025-05-08,2025-05-08,11,1,0.353618
919,UNS 2025-05-08,2025-05-08,12,2,0.344255
919,UNS 2025-05-08,2025-05-08,13,7,0.812752
923,UNS 2025-05-12,2025-05-12,1,185,23.171826
923,UNS 2025-05-12,2025-05-12,2,232,26.116084
923,UNS 2025-05-12,2025-05-12,3,5,0.806626
923,UNS 2025-05-12,2025-05-12,4,76,19.253919
923,UNS 2025-05-12,2025-05-12,5,78,13.221259
923,UNS 2025-05-12,2025-05-12,6,4,9.055966
923,UNS 2025-05-12,2025-05-12,7,13,2.986263
923,UNS 2025-05-12,2025-05-12,8,40,2.752485
923,UNS 2025-05-12,2025-05-12,9,6,0.670886
923,UNS 2025-05-12,2025-05-12,10,1,0.454061
923,UNS 2025-05-12,2025-05-12,11,1,0.353618
923,UNS 2025-05-12,2025-05-12,12,2,0.344255
923,UNS 2025-05-12,2025-05-12,13,7,0.812752
925,UNS 2025-05-14,2025-05-14,1,178,23.038170
925,UNS 2025-05-14,2025-05-14,2,243,26.439659
925,UNS 2025-05-14,2025-05-14,3,5,0.808456
925,UNS 2025-05-14,2025-05-14,4,72,18.994512
925,UNS 2025-05-14,2025-05-14,5,78,13.197613
925,UNS 2025-05-14,2025-05-14,6,4,9.166248
925,UNS 2025-05-14,2025-05-14,7,13,2.975590
925,UNS 2025-05-14,2025-05-14,8,40,2.744180
925,UNS 2025-05-14,2025-05-14,9,6,0.670886
925,UNS 2025-05-14,2025-05-14,10,1,0.454061
925,UNS 2025-05-14,2025-05-14,11,1,0.353618
925,UNS 2025-05-14,2025-05-14,12,2,0.344255
925,UNS 2025-05-14,2025-05-14,13,7,0.812752
930,UNS 2025-05-19,2025-05-19,1,172,22.969166
930,UNS 2025-05-19,2025-05-19,2,251,26.584825
930,UNS 2025-05-19,2025-05-19,3,4,0.798939
930,UNS 2025-05-19,2025-05-19,4,73,19.009014
930,UNS 2025-05-19,2025-05-19,5,78,13.189489
930,UNS 2025-05-19,2025-05-19,6,4,9.117556
930,UNS 2025-05-19,2025-05-19,7,13,2.980534
930,UNS 2025-05-19,2025-05-19,8,38,2.714906
930,UNS 2025-05-19,2025-05-19,9,6,0.670886
930,UNS 2025-05-19,2025-05-19,10,1,0.454061
930,UNS 2025-05-19,2025-05-19,11,1,0.353618
930,UNS 2025-05-19,2025-05-19,12,2,0.344255
930,UNS 2025-05-19,2025-05-19,13,7,0.812752
932,UNS 2025-05-21,2025-05-21,1,171,22.846579
932,UNS 2025-05-21,2025-05-21,2,255,26.865108
932,UNS 2025-05-21,2025-05-21,3,4,0.811049
932,UNS 2025-05-21,2025-05-21,4,70,18.748487
932,UNS 2025-05-21,2025-05-21,5,78,13.204050
932,UNS 2025-05-21,2025-05-21,6,4,9.216620
932,UNS 2025-05-21,2025-05-21,7,13,2.974513
932,UNS 2025-05-21,2025-05-21,8,38,2.698022
932,UNS 2025-05-21,2025-05-21,9,6,0.670886
932,UNS 2025-05-21,2025-05-21,10,1,0.454061
932,UNS 2025-05-21,2025-05-21,11,1,0.353618
932,UNS 2025-05-21,2025-05-21,12,2,0.344255
932,UNS 2025-05-21,2025-05-21,13,7,0.812752
938,UNS 2025-05-27,2025-05-27,1,172,22.760182
938,UNS 2025-05-27,2025-05-27,2,258,26.951538
938,UNS 2025-05-27,2025-05-27,3,4,0.821766
938,UNS 2025-05-27,2025-05-27,4,68,18.681298
938,UNS 2025-05-27,2025-05-27,5,78,13.241539
938,UNS 2025-05-27,2025-05-27,6,4,9.291985
938,UNS 2025-05-27,2025-05-27,7,13,2.960305
938,UNS 2025-05-27,2025-05-27,8,36,2.655815
938,UNS 2025-05-27,2025-05-27,9,6,0.670886
938,UNS 2025-05-27,2025-05-27,10,1,0.454061
938,UNS 2025-05-27,2025-05-27,11,1,0.353618
938,UNS 2025-05-27,2025-05-27,12,2,0.344255
938,UNS 2025-05-27,2025-05-27,13,7,0.812752
940,UNS 2025-05-29,2025-05-29,1,170,22.841892
940,UNS 2025-05-29,2025-05-29,2,265,27.142581
940,UNS 2025-05-29,2025-05-29,3,4,0.803400
940,UNS 2025-05-29,2025-05-29,4,63,18.567660
940,UNS 2025-05-29,2025-05-29,5,78,13.136042
940,UNS 2025-05-29,2025-05-29,6,4,9.269908
940,UNS 2025-05-29,2025-05-29,7,13,2.941066
940,UNS 2025-05-29,2025-05-29,8,36,2.661880
940,UNS 2025-05-29,2025-05-29,9,6,0.670886
940,UNS 2025-05-29,2025-05-29,10,1,0.454061
940,UNS 2025-05-29,2025-05-29,11,1,0.353618
940,UNS 2025-05-29,2025-05-29,12,2,0.344255
940,UNS 2025-05-29,2025-05-29,13,7,0.812752
944,UNS 2025-06-02,2025-06-02,1,173,22.838840
944,UNS 2025-06-02,2025-06-02,2,265,27.144748
944,UNS 2025-06-02,2025-06-02,3,4,0.817074
944,UNS 2025-06-02,2025-06-02,4,61,18.515889
944,UNS 2025-06-02,2025-06-02,5,78,13.244235
944,UNS 2025-06-02,2025-06-02,6,4,9.192346
944,UNS 2025-06-02,2025-06-02,7,13,2.938555
944,UNS 2025-06-02,2025-06-02,8,35,2.672742
944,UNS 2025-06-02,2025-06-02,9,6,0.670886
944,UNS 2025-06-02,2025-06-02,10,1,0.454061
944,UNS 2025-06-02,2025-06-02,11,1,0.353618
944,UNS 2025-06-02,2025-06-02,12,2,0.344255
944,UNS 2025-06-02,2025-06-02,13,7,0.812752
946,UNS 2025-06-04,2025-06-04,1,177,23.107739
946,UNS 2025-06-04,2025-06-04,2,261,27.319374
946,UNS 2025-06-04,2025-06-04,3,4,0.807947
946,UNS 2025-06-04,2025-06-04,4,64,18.135086
946,UNS 2025-06-04,2025-06-04,5,78,13.176987
946,UNS 2025-06-04,2025-06-04,6,4,9.296743
946,UNS 2025-06-04,2025-06-04,7,13,2.940791
946,UNS 2025-06-04,2025-06-04,8,32,2.579761
946,UNS 2025-06-04,2025-06-04,9,6,0.670886
946,UNS 2025-06-04,2025-06-04,10,1,0.454061
946,UNS 2025-06-04,2025-06-04,11,1,0.353618
946,UNS 2025-06-04,2025-06-04,12,2,0.344255
946,UNS 2025-06-04,2025-06-04,13,7,0.812752
949,UNS 2025-06-07,2025-06-07,1,179,23.126713
949,UNS 2025-06-07,2025-06-07,2,262,27.407992
949,UNS 2025-06-07,2025-06-07,3,4,0.802026
949,UNS 2025-06-07,2025-06-07,4,63,18.242932
949,UNS 2025-06-07,2025-06-07,5,78,13.165065
949,UNS 2025-06-07,2025-06-07,6,4,9.108518
949,UNS 2025-06-07,2025-06-07,7,13,2.928667
949,UNS 2025-06-07,2025-06-07,8,30,2.582516
949,UNS 2025-06-07,2025-06-07,9,6,0.670886
949,UNS 2025-06-07,2025-06-07,10,1,0.454061
949,UNS 2025-06-07,2025-06-07,11,1,0.353618
949,UNS 2025-06-07,2025-06-07,12,2,0.344255
949,UNS 2025-06-07,2025-06-07,13,7,0.812752
951,UNS 2025-06-09,2025-06-09,1,179,23.144453
951,UNS 2025-06-09,2025-06-09,2,262,27.465206
951,UNS 2025-06-09,2025-06-09,3,4,0.840810
951,UNS 2025-06-09,2025-06-09,4,62,18.080682
951,UNS 2025-06-09,2025-06-09,5,78,13.218187
951,UNS 2025-06-09,2025-06-09,6,4,9.130083
951,UNS 2025-06-09,2025-06-09,7,13,2.887274
951,UNS 2025-06-09,2025-06-09,8,31,2.597734
951,UNS 2025-06-09,2025-06-09,9,6,0.670886
951,UNS 2025-06-09,2025-06-09,10,1,0.454061
951,UNS 2025-06-09,2025-06-09,11,1,0.353618
951,UNS 2025-06-09,2025-06-09,12,2,0.344255
951,UNS 2025-06-09,2025-06-09,13,7,0.812752
953,UNS 2025-06-11,2025-06-11,1,181,23.273142
953,UNS 2025-06-11,2025-06-11,2,263,27.505648
953,UNS 2025-06-11,2025-06-11,3,4,0.841521
953,UNS 2025-06-11,2025-06-11,4,60,18.070755
953,UNS 2025-06-11,2025-06-11,5,78,13.056726
953,UNS 2025-06-11,2025-06-11,6,4,9.136448
953,UNS 2025-06-11,2025-06-11,7,13,2.874291
953,UNS 2025-06-11,2025-06-11,8,30,2.608676
953,UNS 2025-06-11,2025-06-11,9,6,0.670316
953,UNS 2025-06-11,2025-06-11,10,1,0.453629
953,UNS 2025-06-11,2025-06-11,11,1,0.353331
953,UNS 2025-06-11,2025-06-11,12,2,0.343733
953,UNS 2025-06-11,2025-06-11,13,7,0.811784
958,UNS 2025-06-16,2025-06-16,1,176,23.219592
958,UNS 2025-06-16,2025-06-16,2,263,27.449495
958,UNS 2025-06-16,2025-06-16,3,4,0.834104
958,UNS 2025-06-16,2025-06-16,4,61,18.092115
958,UNS 2025-06-16,2025-06-16,5,78,13.030729
958,UNS 2025-06-16,2025-06-16,6,4,9.130347
958,UNS 2025-06-16,2025-06-16,7,13,2.917615
958,UNS 2025-06-16,2025-06-16,8,34,2.692993
958,UNS 2025-06-16,2025-06-16,9,6,0.670361
958,UNS 2025-06-16,2025-06-16,10,1,0.453662
958,UNS 2025-06-16,2025-06-16,11,1,0.353353
958,UNS 2025-06-16,2025-06-16,12,2,0.343774
958,UNS 2025-06-16,2025-06-16,13,7,0.811860
960,UNS 2025-06-18,2025-06-18,1,186,23.237107
960,UNS 2025-06-18,2025-06-18,2,260,27.501436
960,UNS 2025-06-18,2025-06-18,3,4,0.812410
960,UNS 2025-06-18,2025-06-18,4,59,17.940253
960,UNS 2025-06-18,2025-06-18,5,78,13.014521
960,UNS 2025-06-18,2025-06-18,6,5,9.354161
960,UNS 2025-06-18,2025-06-18,7,13,2.914474
960,UNS 2025-06-18,2025-06-18,8,28,2.592434
960,UNS 2025-06-18,2025-06-18,9,6,0.670400
960,UNS 2025-06-18,2025-06-18,10,1,0.453693
960,UNS 2025-06-18,2025-06-18,11,1,0.353373
960,UNS 2025-06-18,2025-06-18,12,2,0.343810
960,UNS 2025-06-18,2025-06-18,13,7,0.811927
965,UNS 2025-06-23,2025-06-23,1,184,23.191724
965,UNS 2025-06-23,2025-06-23,2,261,27.501950
965,UNS 2025-06-23,2025-06-23,3,4,0.827610
965,UNS 2025-06-23,2025-06-23,4,60,17.991633
965,UNS 2025-06-23,2025-06-23,5,78,13.107930
965,UNS 2025-06-23,2025-06-23,6,5,9.185272
965,UNS 2025-06-23,2025-06-23,7,13,2.928340
965,UNS 2025-06-23,2025-06-23,8,28,2.632153
965,UNS 2025-06-23,2025-06-23,9,6,0.670438
965,UNS 2025-06-23,2025-06-23,10,1,0.453721
965,UNS 2025-06-23,2025-06-23,11,1,0.353392
965,UNS 2025-06-23,2025-06-23,12,2,0.343845
965,UNS 2025-06-23,2025-06-23,13,7,0.811992
967,UNS 2025-06-25,2025-06-25,1,182,23.283058
967,UNS 2025-06-25,2025-06-25,2,266,27.675876
967,UNS 2025-06-25,2025-06-25,3,4,0.842208
967,UNS 2025-06-25,2025-06-25,4,57,17.926994
967,UNS 2025-06-25,2025-06-25,5,76,12.947755
967,UNS 2025-06-25,2025-06-25,6,5,9.131805
967,UNS 2025-06-25,2025-06-25,7,12,2.908753
967,UNS 2025-06-25,2025-06-25,8,31,2.649856
967,UNS 2025-06-25,2025-06-25,9,6,0.670501
967,UNS 2025-06-25,2025-06-25,10,1,0.453769
967,UNS 2025-06-25,2025-06-25,11,1,0.353424
967,UNS 2025-06-25,2025-06-25,12,2,0.343902
967,UNS 2025-06-25,2025-06-25,13,7,0.812099
972,UNS 2025-06-30,2025-06-30,1,184,23.318804
972,UNS 2025-06-30,2025-06-30,2,262,27.631001
972,UNS 2025-06-30,2025-06-30,3,4,0.848627
972,UNS 2025-06-30,2025-06-30,4,57,17.843536
972,UNS 2025-06-30,2025-06-30,5,78,12.889323
972,UNS 2025-06-30,2025-06-30,6,5,9.179401
972,UNS 2025-06-30,2025-06-30,7,13,3.001693
972,UNS 2025-06-30,2025-06-30,8,30,2.653783
972,UNS 2025-06-30,2025-06-30,9,6,0.670530
972,UNS 2025-06-30,2025-06-30,10,1,0.453791
972,UNS 2025-06-30,2025-06-30,11,1,0.353438
972,UNS 2025-06-30,2025-06-30,12,2,0.343928
972,UNS 2025-06-30,2025-06-30,13,7,0.812146
974,UNS 2025-07-02,2025-07-02,1,184,23.238869
974,UNS 2025-07-02,2025-07-02,2,263,27.733548
974,UNS 2025-07-02,2025-07-02,3,4,0.857034
974,UNS 2025-07-02,2025-07-02,4,56,17.730913
974,UNS 2025-07-02,2025-07-02,5,78,12.917995
974,UNS 2025-07-02,2025-07-02,6,5,9.234334
974,UNS 2025-07-02,2025-07-02,7,13,3.004676
974,UNS 2025-07-02,2025-07-02,8,30,2.648675
974,UNS 2025-07-02,2025-07-02,9,6,0.670555
974,UNS 2025-07-02,2025-07-02,10,1,0.453810
974,UNS 2025-07-02,2025-07-02,11,1,0.353451
974,UNS 2025-07-02,2025-07-02,12,2,0.343951
974,UNS 2025-07-02,2025-07-02,13,7,0.812190
979,UNS 2025-07-07,2025-07-07,1,186,23.233031
979,UNS 2025-07-07,2025-07-07,2,267,27.829563
979,UNS 2025-07-07,2025-07-07,3,4,0.817915
979,UNS 2025-07-07,2025-07-07,4,57,17.652581
979,UNS 2025-07-07,2025-07-07,5,77,12.954950
979,UNS 2025-07-07,2025-07-07,6,5,9.317081
979,UNS 2025-07-07,2025-07-07,7,13,3.031376
979,UNS 2025-07-07,2025-07-07,8,24,2.529545
979,UNS 2025-07-07,2025-07-07,9,6,0.670555
979,UNS 2025-07-07,2025-07-07,10,1,0.453810
979,UNS 2025-07-07,2025-07-07,11,1,0.353451
979,UNS 2025-07-07,2025-07-07,12,2,0.343951
979,UNS 2025-07-07,2025-07-07,13,7,0.812190
981,UNS 2025-07-09,2025-07-09,1,181,23.161268
981,UNS 2025-07-09,2025-07-09,2,271,27.987821
981,UNS 2025-07-09,2025-07-09,3,4,0.825835
981,UNS 2025-07-09,2025-07-09,4,58,17.646088
981,UNS 2025-07-09,2025-07-09,5,77,12.880510
981,UNS 2025-07-09,2025-07-09,6,5,9.293802
981,UNS 2025-07-09,2025-07-09,7,13,3.062628
981,UNS 2025-07-09,2025-07-09,8,24,2.507967
981,UNS 2025-07-09,2025-07-09,9,6,0.670580
981,UNS 2025-07-09,2025-07-09,10,1,0.453829
981,UNS 2025-07-09,2025-07-09,11,1,0.353464
981,UNS 2025-07-09,2025-07-09,12,2,0.343975
981,UNS 2025-07-09,2025-07-09,13,7,0.812233
986,UNS 2025-07-14,2025-07-14,1,185,23.100139
986,UNS 2025-07-14,2025-07-14,2,268,27.918078
986,UNS 2025-07-14,2025-07-14,3,4,0.835623
986,UNS 2025-07-14,2025-07-14,4,56,17.550863
986,UNS 2025-07-14,2025-07-14,5,78,12.954975
986,UNS 2025-07-14,2025-07-14,6,5,9.412523
986,UNS 2025-07-14,2025-07-14,7,13,3.067940
986,UNS 2025-07-14,2025-07-14,8,24,2.525776
986,UNS 2025-07-14,2025-07-14,9,6,0.670580
986,UNS 2025-07-14,2025-07-14,10,1,0.453829
986,UNS 2025-07-14,2025-07-14,11,1,0.353464
986,UNS 2025-07-14,2025-07-14,12,2,0.343975
986,UNS 2025-07-14,2025-07-14,13,7,0.812233
987,UNS 2025-07-15,2025-07-15,1,183,23.130417
987,UNS 2025-07-15,2025-07-15,2,269,27.864963
987,UNS 2025-07-15,2025-07-15,3,4,0.825828
987,UNS 2025-07-15,2025-07-15,4,58,17.610532
987,UNS 2025-07-15,2025-07-15,5,77,12.902189
987,UNS 2025-07-15,2025-07-15,6,5,9.401176
987,UNS 2025-07-15,2025-07-15,7,13,3.095939
987,UNS 2025-07-15,2025-07-15,8,24,2.534753
987,UNS 2025-07-15,2025-07-15,9,6,0.670605
987,UNS 2025-07-15,2025-07-15,10,1,0.453848
987,UNS 2025-07-15,2025-07-15,11,1,0.353476
987,UNS 2025-07-15,2025-07-15,12,2,0.343998
987,UNS 2025-07-15,2025-07-15,13,7,0.812275
988,UNS 2025-07-16,2025-07-16,1,180,22.993555
988,UNS 2025-07-16,2025-07-16,2,274,27.939046
988,UNS 2025-07-16,2025-07-16,3,4,0.848669
988,UNS 2025-07-16,2025-07-16,4,56,17.526397
988,UNS 2025-07-16,2025-07-16,5,77,12.882497
988,UNS 2025-07-16,2025-07-16,6,5,9.497376
988,UNS 2025-07-16,2025-07-16,7,13,3.156258
988,UNS 2025-07-16,2025-07-16,8,24,2.521894
988,UNS 2025-07-16,2025-07-16,9,6,0.670627
988,UNS 2025-07-16,2025-07-16,10,1,0.453864
988,UNS 2025-07-16,2025-07-16,11,1,0.353487
988,UNS 2025-07-16,2025-07-16,12,2,0.344017
988,UNS 2025-07-16,2025-07-16,13,7,0.812312
992,UNS 2025-07-20,2025-07-20,1,181,22.920216
992,UNS 2025-07-20,2025-07-20,2,272,27.968965
992,UNS 2025-07-20,2025-07-20,3,4,0.837240
992,UNS 2025-07-20,2025-07-20,4,57,17.622583
992,UNS 2025-07-20,2025-07-20,5,77,12.938135
992,UNS 2025-07-20,2025-07-20,6,5,9.407249
992,UNS 2025-07-20,2025-07-20,7,13,3.148867
992,UNS 2025-07-20,2025-07-20,8,24,2.522337
992,UNS 2025-07-20,2025-07-20,9,6,0.670647
992,UNS 2025-07-20,2025-07-20,10,1,0.453880
992,UNS 2025-07-20,2025-07-20,11,1,0.353498
992,UNS 2025-07-20,2025-07-20,12,2,0.344036
992,UNS 2025-07-20,2025-07-20,13,7,0.812346
993,UNS 2025-07-21,2025-07-21,1,179,22.929680
993,UNS 2025-07-21,2025-07-21,2,271,27.871725
993,UNS 2025-07-21,2025-07-21,3,5,0.862279
993,UNS 2025-07-21,2025-07-21,4,56,17.509298
993,UNS 2025-07-21,2025-07-21,5,78,12.986545
993,UNS 2025-07-21,2025-07-21,6,5,9.496133
993,UNS 2025-07-21,2025-07-21,7,13,3.165860
993,UNS 2025-07-21,2025-07-21,8,26,2.544073
993,UNS 2025-07-21,2025-07-21,9,6,0.670647
993,UNS 2025-07-21,2025-07-21,10,1,0.453880
993,UNS 2025-07-21,2025-07-21,11,1,0.353498
993,UNS 2025-07-21,2025-07-21,12,2,0.344036
993,UNS 2025-07-21,2025-07-21,13,7,0.812346
995,UNS 2025-07-23,2025-07-23,1,175,22.772095
995,UNS 2025-07-23,2025-07-23,2,276,28.128696
995,UNS 2025-07-23,2025-07-23,3,5,0.879270
995,UNS 2025-07-23,2025-07-23,4,55,17.371558
995,UNS 2025-07-23,2025-07-23,5,78,12.979305
995,UNS 2025-07-23,2025-07-23,6,4,9.497474
995,UNS 2025-07-23,2025-07-23,7,13,3.201087
995,UNS 2025-07-23,2025-07-23,8,27,2.536019
995,UNS 2025-07-23,2025-07-23,9,6,0.670666
995,UNS 2025-07-23,2025-07-23,10,1,0.453894
995,UNS 2025-07-23,2025-07-23,11,1,0.353507
995,UNS 2025-07-23,2025-07-23,12,2,0.344053
995,UNS 2025-07-23,2025-07-23,13,7,0.812378
